Item Code,Description,Base UOM,Item Group,Item Type
912321000D,1L DULUX EASYCLEAN PLUS BASE D,TIN,91,9
9123250000,5L DULUX EASYCLEAN PLUS WHITE,TIN,91,9
912325000A,5L DULUX EASYCLEAN PLUS BASE A,TIN,91,9
912325000B,5L DULUX EASYCLEAN PLUS BASE B,TIN,91,9
912325000C,5L DULUX EASYCLEAN PLUS BASE C,TIN,91,9
912325000D,5L DULUX EASYCLEAN PLUS BASE D,TIN,91,9
9123288000,18L DULUX EASYCLEAN PLUS WHITE,DRUM,91,9
912328800A,18L DULUX EASYCLEAN PLUS BASE A,DRUM,91,9
91239002290,20L Dulux EASY CLEAN 2290 BRILLIANT WHITE,DRUM,91,9
9124110000A,1L Dulux Ambiance Pearl GLO BASE A,TIN,91,9
9124110000B,1L Dulux Ambiance Pearl GLO BASE B,TIN,91,9
9124110000C,1L Dulux Ambiance Pearl GLO BASE C,TIN,91,9
9124110000D,1L Dulux Ambiance Pearl GLO BASE D,TIN,91,9
91241115103,1L Dulux Ambiance Pearl GLO 15103 WHITE,TIN,91,9
912421000CMN,1L Dulux Ambiance COLOURMOTION,TIN,91,9
912421000LI,1L Dulux Ambiance Linen Base 03B-LI,TIN,91,9
912421000MA,1L Dulux Ambiance Marble Base 03B-MA,TIN,91,9
912421000MB,1L Dulux Ambiance Metallic Bronze 03B-MB,TIN,91,9
912421000MC,1L Dulux Ambiance Metallic Copper 03B-MC,TIN,91,9
912421000MG,1L Dulux Ambiance Metallic Gold Base 03B-MG,TIN,91,9
912421000MS,1L Dulux Ambiance Metallic Silver Base 03B-MS,TIN,91,9
912421000VG,1L Dulux Ambiance Velvet Gold Base 30B-VG,TIN,91,9
912421000VS,1L Dulux Ambiance Velvet Silver Base 03B-VS,TIN,91,9
91242BRUSH,Dulux Ambiance Effect Brush,PC,91,9
91242TROWEL,Dulux Ambiance Effect Trowel,PC,91,9
9124550000A,5L Dulux Ambiance Pearl GLO BASE A,TIN,91,9
9124550000B,5L Dulux Ambiance Pearl GLO BASE B,TIN,91,9
9124550000C,5L Dulux Ambiance Pearl GLO BASE C,TIN,91,9
9124550000D,5L Dulux Ambiance Pearl GLO BASE D,TIN,91,9
91245515103,5L Dulux Ambiance Pearl GLO 15103 WHITE,TIN,91,9
91248815103,18L Dulux Ambiance Pearl GLO 15103 WHITE,DRUM,91,9
9124888000A,18L Dulux Ambiance Pearl GLO BASE A,DRUM,91,9
9124888000B,18L Dulux Ambiance Pearl GLO BASE B,DRUM,91,9
91251000001,1L Dulux Satinwood BASE 1,TIN,91,9
91251000002,1L Dulux Satinwood BASE 2 ,TIN,91,9
91251000003,1L Dulux Satinwood BASE 3,TIN,91,9
91251000004,1L Dulux Satinwood BASE 4,TIN,91,9
91251000005,1L Dulux Satinwood BASE 5,TIN,91,9
91251010266,1L Dulux Satinwood 10266 BLACK,TIN,91,9
91251015172,1L Dulux Satinwood 15172 WHITE,TIN,91,9
91255000001,5L Dulux Satinwood BASE 1,TIN,91,9
91255000002,5L Dulux Satinwood BASE 2  ,TIN,91,9
91255000003,5L Dulux Satinwood BASE 3  ,TIN,91,9
91255000004,5L Dulux Satinwood BASE 4,TIN,91,9
91255000005,5L Dulux Satinwood BASE 5,TIN,91,9
91255010266,5L Dulux Satinwood 10266 BLACK,TIN,91,9
91255015172,5L Dulux Satinwood 15172 WHITE,TIN,91,9
9127100000A,1L Dulux Weathershield BASE A     ,TIN,91,9
9127100000B,1L Dulux Weathershield BASE B,TIN,91,9
9127100000C,1L Dulux Weathershield BASE C  ,TIN,91,9
9127100000D,1L Dulux Weathershield BASE D ,TIN,91,9
9127500000A,5L Dulux Weathershield BASE A,TIN,91,9
9127500000B,5L Dulux Weathershield BASE B    ,TIN,91,9
9127500000C,5L Dulux Weathershield BASE C   ,TIN,91,9
9127500000D,5L Dulux Weathershield BASE D  ,TIN,91,9
91275015004,5L Dulux Weathershield 15004 WHITE,TIN,91,9
9127880000A,18L Dulux Weathershield BASE A,DRUM,91,9
9127880000B,18L Dulux Weathershield BASE B,DRUM,91,9
9127880000C,18L Dulux Weathershield BASE C,DRUM,91,9
9127880000D,18L Dulux Weathershield BASE D,DRUM,91,9
91278815004,18L Dulux Weathershield 15004 WHITE,DRUM,91,9
9127900000A,20L DULUX WEATHERSHIELD E1000 BASE A,DRUM,91,9
9127900000B,20L DULUX WEATHERSHIELD E1000 BASE B,DRUM,91,9
9127900000C,20L DULUX WEATHERSHIELD E1000 BASE C,DRUM,91,9
9127900000D,20L DULUX WEATHERSHIELD E1000 BASE D,DRUM,91,9
912790EXP01,20L DULUX PRO WS EXPRESS BASE A,DRUM,91,9
9128100000A,1L Dulux Inspire Durable Exterior BASE A,TIN,91,9
9128100000B,1L Dulux Inspire Durable Exterior BASE B,TIN,91,9
9128100000C,1L Dulux Inspire Durable Exterior BASE C,TIN,91,9
9128100000D,1L Dulux Inspire Durable Exterior BASE D,TIN,91,9
9128500000A,5L Dulux Inspire Durable Exterior BASE A,TIN,91,9
9128500000B,5L Dulux Inspire Durable Exterior BASE B,TIN,91,9
9128500000C,5L Dulux Inspire Durable Exterior BASE C,TIN,91,9
9128500000D,5L Dulux Inspire Durable Exterior BASE D,TIN,91,9
91285015521,5L Dulux Inspire Durable Exterior 15521 WHITE,TIN,91,9
9128880000A,18L Dulux Inspire Durable Exterior BASE A,DRUM,91,9
9128880000B,18L Dulux Inspire Durable Exterior BASE B,DRUM,91,9
9128880000C,18L Dulux Inspire Durable Exterior BASE C,DRUM,91,9
9128880000D,18L Dulux Inspire Durable Exterior BASE D,DRUM,91,9
91288815521,18L Dulux Inspire Durable Exterior 15521 WHITE,DRUM,91,9
9129500000A,5L Dulux Light & Space Base A,TIN,91,9
9130100000A,1L Dulux Water-Based Gloss BASE A,TIN,91,9
9130100000B,1L Dulux Water-Based Gloss BASE B,TIN,91,9
9130100000C,1L Dulux Water-Based Gloss BASE C,TIN,91,9
9130100000D,1L Dulux Water-Based Gloss BASE D,TIN,91,9
91301010125,1L Dulux Water-Based Gloss Black 10125,TIN,91,9
91301015480,1L Dulux Water-Based Gloss Primer 15480,TIN,91,9
9130500000A,5L Dulux Water-Based Gloss BASE A,TIN,91,9
9130500000B,5L Dulux Water-Based Gloss BASE B,TIN,91,9
9130500000C,5L Dulux Water-Based Gloss BASE C,TIN,91,9
9130500000D,5L Dulux Water-Based Gloss BASE D,TIN,91,9
91305010125,5L Dulux Water-Based Gloss Black 10125,TIN,91,9
91305015480,5L Dulux Water-Based Gloss Primer 15480,TIN,91,9
9131100000A,1L Dulux Weathershield Powerflexx Base A,TIN,91,9
9131100000B,1L Dulux Weathershield Powerflexx Base B,TIN,91,9
9131100000C,1L Dulux Weathershield Powerflexx Base C,TIN,91,9
9131100000D,1L Dulux Weathershield Powerflexx Base D,TIN,91,9
9131500000A,5L Dulux Weathershield Powerflexx Base A,TIN,91,9
9131500000B,5L Dulux Weathershield Powerflexx Base B,TIN,91,9
9131500000C,5L Dulux Weathershield Powerflexx Base C,TIN,91,9
9131500000D,5L Dulux Weathershield Powerflexx Base D,TIN,91,9
91315015600,5L Dulux Weathershield Powerflexx 15600 White,TIN,91,9
9131880000A,18L Dulux Weathershield Powerflexx Base A,DRUM,91,9
9131880000B,18L Dulux Weathershield Powerflexx Base B,DRUM,91,9
9131880000C,18L Dulux Weathershield Powerflexx Base C,DRUM,91,9
9131880000D,18L Dulux Weathershield Powerflexx Base D,DRUM,91,9
91318815538,18L WEATHERSHIELD POWERFLEX 15538 WHITE,DRUM,91,9
91321015480,1L DULUX AURA WOOD & METAL PRIMER (WB) 15480,TIN,91,9
91325015480,5L DULUX AURA WOOD & METAL PRIMER (WB) 15480,TIN,91,9
9133100000A,1L DULUX INSPIRE INTERIOR GLOW BASE A,TIN,91,9
9133100000B,1L DULUX INSPIRE INTERIOR GLOW BASE B,TIN,91,9
9133100000C,1L DULUX INSPIRE INTERIOR GLOW BASE C,TIN,91,9
9133100000D,1L DULUX INSPIRE INTERIOR GLOW BASE D,TIN,91,9
9133500000A,5L DULUX INSPIRE INTERIOR GLOW BASE A,TIN,91,9
9133500000B,5L DULUX INSPIRE INTERIOR GLOW BASE B,TIN,91,9
9133500000C,5L DULUX INSPIRE INTERIOR GLOW BASE C,TIN,91,9
9133500000D,5L DULUX INSPIRE INTERIOR GLOW BASE D,TIN,91,9
91335015701,5L DULUX INSPIRE INTERIOR GLOW 15701 WHITE,TIN,91,9
9133880000A,18L DULUX INSPIRE INTERIOR GLOW BASE A,DRUM,91,9
9133880000B,18L DULUX INSPIRE INTERIOR GLOW BASE B,DRUM,91,9
91341010065,1L DULUX INSPIRE GLOSS 10065 WHISPER GREY,TIN,91,9
91341010141,1L DULUX INSPIRE GLOSS 10141 BLACK,TIN,91,9
91341010143,1L DULUX INSPIRE GLOSS 10143 SLATE,TIN,91,9
91341010151,1L DULUX INSPIRE GLOSS 10151 BLACK BERRY,TIN,91,9
91341010155,1L DULUX INSPIRE GLOSS 10155 CLOUDS,TIN,91,9
91341011041,1L DULUX INSPIRE GLOSS 11041 SOUTH SEAS,TIN,91,9
91341012534,1L DULUX INSPIRE GLOSS 12534 BELGIAN CHOCOLATE,TIN,91,9
91341012769,1L DULUX INSPIRE GLOSS 12769 CEDAR FOREST,TIN,91,9
91341013707,1L DULUX INSPIRE GLOSS 13707 EMERALD,TIN,91,9
91341014670 ,1L DULUX INSPIRE GLOSS 14670 FIRE BRIGHT,TIN,91,9
91341014798,1L DULUX INSPIRE GLOSS 14798 CHILI,TIN,91,9
91341015545,1L DULUX INSPIRE GLOSS 15545 WHITE,TIN,91,9
91341016627,1L DULUX INSPIRE GLOSS 16627 PAPYRUS,TIN,91,9
91341016792,1L DULUX INSPIRE GLOSS 16792 ESSENTIAL YELLOW,TIN,91,9
91341017175,1L DULUX INSPIRE GLOSS 17175 SERENE,TIN,91,9
91341017176,1L DULUX INSPIRE GLOSS 17176 FESTA,TIN,91,9
91345010065,5L DULUX INSPIRE GLOSS 10065 WHISPER GREY,TIN,91,9
91345010141,5L DULUX INSPIRE GLOSS 10141 BLACK,TIN,91,9
91345010143,5L DULUX INSPIRE GLOSS 10143 SLATE,TIN,91,9
91345010151,5L DULUX INSPIRE GLOSS 10151 BLACK BERRY,TIN,91,9
91345010155,5L DULUX INSPIRE GLOSS 10155 CLOUDS,TIN,91,9
91345011041,5L DULUX INSPIRE GLOSS 11041 SOUTH SEAS,TIN,91,9
91345012011,5L DULUX INSPIRE GLOSS 12011 OAK,TIN,91,9
91345012534,5L DULUX INSPIRE GLOSS 12534 BELGIAN CHOCOLATE,TIN,91,9
91345012769,5L DULUX INSPIRE GLOSS 12769 CEDAR FOREST,TIN,91,9
91345013707,5L DULUX INSPIRE GLOSS 13707 EMERALD,TIN,91,9
91345014670,5L DULUX INSPIRE GLOSS 14670 FIRE BRIGHT,TIN,91,9
91345014798,5L DULUX INSPIRE GLOSS 14798 CHILI,TIN,91,9
91345015545,5L DULUX INSPIRE GLOSS 15545 WHITE,TIN,91,9
91345016627,5L DULUX INSPIRE GLOSS 16627 PAPYRUS,TIN,91,9
91345016792,5L DULUX INSPIRE GLOSS 16792 ESSENTIAL YELLOW,TIN,91,9
91345016800,5L DULUX INSPIRE GLOSS 16800 VANILLA ICE,TIN,91,9
91345017175,5L DULUX INSPIRE GLOSS 17175 SERENE,TIN,91,9
91345017176,5L DULUX INSPIRE GLOSS 17176 FESTA,TIN,91,9
9136100000A,1L DULUX AURA HIGH GLOSS (G/F) BASE A,TIN,91,9
9136100000B,1L DULUX AURA HIGH GLOSS (G/F) BASE B,TIN,91,9
9136100000C,1L DULUX AURA HIGH GLOSS (G/F) BASE C,TIN,91,9
9136100000D,1L DULUX AURA HIGH GLOSS (G/F) BASE D,TIN,91,9
91361000122,1L DULUX STELLAR / AURA HIGH GLOSS (G/F)122 BLACK,TIN,91,9
91361000290,1L DULUX AURA HIGH GLOSS (G/F)290 BRILLIANT WHITE,TIN,91,9
91361015552,1L DULUX STELLAR HIGH GLOSS 15552 WHITE,TIN,91,9
9136500000A,5L DULUX AURA HIGH GLOSS (G/F) BASE A,TIN,91,9
9136500000B,5L DULUX AURA HIGH GLOSS (G/F) BASE B,TIN,91,9
9136500000C,5L DULUX AURA HIGH GLOSS (G/F) BASE C,TIN,91,9
9136500000D,5L DULUX AURA HIGH GLOSS (G/F) BASE D,TIN,91,9
91365000122,5L DULUX STELLAR / AURA HIGH GLOSS (G/F)122 BLACK,TIN,91,9
91365000290,5L DULUX AURA HIGH GLOSS (G/F)290 BRILLIANT WHITE,TIN,91,9
91365015552,5L DULUX STELLAR / AURA HIGH GLOSS (G/F) 15552 WHITE,TIN,91,9
9137100000A,1L DULUX AURA GLOSS (WB) BASE A,TIN,91,9
9137100000B,1L DULUX AURA GLOSS (WB) BASE B,TIN,91,9
9137100000C,1L DULUX AURA GLOSS (WB) BASE C,TIN,91,9
9137100000D,1L DULUX AURA GLOSS (WB) BASE D,TIN,91,9
91371010125,1L DULUX AURA GLOSS (WATER BASED) 10125 BLACK,TIN,91,9
91371015578,1L DULUX AURA GLOSS (WATER BASED) 15578 WHITE,TIN,91,9
9137500000A,5L DULUX AURA GLOSS (WB) BASE A,TIN,91,9
9137500000B,5L DULUX AURA GLOSS (WB) BASE B,TIN,91,9
9137500000C,5L DULUX AURA GLOSS (WB) BASE C,TIN,91,9
9137500000D,5L DULUX AURA GLOSS (WB) BASE D,TIN,91,9
91375010125,5L DULUX AURA GLOSS (WATER BASED) 10125 BLACK,TIN,91,9
91375015578,5L DULUX AURA GLOSS (WATER BASED) 15578 WHITE,TIN,91,9
9139100000A,1L DULUX AURA SATIN MATT (WATER BASED) BASE A,TIN,91,9
9139100000B,1L DULUX AURA SATIN MATT (WATER BASED) BASE B,TIN,91,9
9139100000C,1L DULUX AURA SATIN MATT (WATER BASED) BASE C,TIN,91,9
9139100000D,1L DULUX AURA SATIN MATT (WATER BASED ) BASE D,TIN,91,9
91391010798,1L DULUX AURA SATIN MATT (WATER BASED)10798 BLACK,TIN,91,9
9139500000A,5L DULUX AURA SATIN MATT (WATER BASED) BASE A,TIN,91,9
9139500000B,5L DULUX AURA SATIN MATT (WATER BASED) BASE B,TIN,91,9
9139500000C,5L DULUX AURA SATIN MATT (WATER BASED) BASE C,TIN,91,9
9139500000D,5L DULUX AURA SATIN MATT (WATER BASED) BASE D ,TIN,91,9
91395010798,5L DULUX AURA SATIN MATT  (WATER BASED)10798 BLACK,TIN,91,9
91395015555,5L DULUX AURA SATIN MATT (WATER BASED)15555 WHITE,TIN,91,9
91455010524,5L Dulux Weathershield Roofshield 10524 IDAMAN GREY,TIN,91,9
91455010611,5L Dulux Weathershield Roofshield 10611 PRIMER,TIN,91,9
91455011445,5L Dulux Roofshield 11445 CASA BLUE,TIN,91,9
91455012521,5L Dulux Weathershield Roofshield 12521 IMPIAN RED,TIN,91,9
91455012522,5L Dulux Weathershield Roofshield 12522 ISTANA MAROON,TIN,91,9
91455012651,5L Dulux Roofshield 12651 MATAHARI,TIN,91,9
91455012652,5L Dulux Roofshield 12652 SAHARA,TIN,91,9
91455012705,5L Dulux Roofshield 12705 TEXAS BROWN,TIN,91,9
91455013417,5L Dulux Roofshield 13417 RIMBA GREEN,TIN,91,9
91455014566,5L Dulux Weathershield Roofshield 14566 ORIENTAL *P,TIN,91,9
91455017144,5L Dulux Weathershield Roofshield 17144 CRAYON *P,TIN,91,9
91458812521,18L DULUX WEATHERSHIELD ROOFSHIELD 12521 IMPIAN RED,DRUM,91,9
9146100000D,1L Dulux  Timbercolour  BASE D,TIN,91,9
9146500000D,5L Dulux Timbercolour BASE D,TIN,91,9
91465010526,5L Dulux Timbercolour 10526 ASH GREY,TIN,91,9
91465010527,5L Dulux Timbercolour 10527 BLACK,TIN,91,9
91471010484,1L Dulux Solarscreen 10484 EBONY,TIN,91,9
91471011698,1L Dulux Solarscreen 11698 ANTIQUE JADE,TIN,91,9
91471012493,1L Dulux Solarscreen 12493 MAHOGANY,TIN,91,9
91471012701,1L Dulux Solarscreen 12701 ARABIAN,TIN,91,9
91471012702,1L Dulux Solarscreen 12702 MAPLE BROWNIE,TIN,91,9
91471014331,1L Dulux Solarscreen 14331 WALNUT,TIN,91,9
91471014337,1L Dulux Solarscreen 14337 ROSEWOOD,TIN,91,9
91471014338,1L Dulux Solarscreen 14338 ANTIQUE RED,TIN,91,9
91471016325,1L Dulux Solarscreen 16325 HONEPINE,TIN,91,9
91471016601,1L Dulux Solarscreen 16601 GOLD BAR,TIN,91,9
91475010484,5L Dulux Solarscreen 10484 EBONY,TIN,91,9
91475011698,5L Dulux Solarscreen 11698 ANTIQUE JADE,TIN,91,9
91475012493,5L Dulux Solarscreen 12493 MAHOGANY,TIN,91,9
91475012701,5L Dulux Solarscreen 12701 ARABIAN,TIN,91,9
91475012702,5L Dulux Solarscreen 12702 MAPLE,TIN,91,9
91475014331,5L Dulux Solarscreen 14331 WALNUT,TIN,91,9
91475014337,5L Dulux Solarscreen 14337 ROSEWOOD,TIN,91,9
91475014338,5L Dulux Solarscreen 14338 ANTIQUE RED,TIN,91,9
91475016325,5L Dulux Solarscreen 16325 HONEYPINE,TIN,91,9
91475016601,5L Dulux Solarscreen 16601 GOLD BAR,TIN,91,9
91481012092,1L Dulux Timbertone 12092 MAHOGANY,TIN,91,9
91481014049,1L Dulux Timbertone 14049 ROSEWOOD,TIN,91,9
91481014126,1L Dulux Timbertone 14126 ANTIQUE RED,TIN,91,9
91481016059,1L Dulux Timbertone 16059 HONEYPINE,TIN,91,9
91481018017,1L Dulux Timbertone 18017 CLEAR GLOSSY,TIN,91,9
91481018018,1L Dulux Timbertone 18018 CLEAR SATIN,TIN,91,9
91485012092,5L Dulux Timbertone 12092 MAHOGANY,TIN,91,9
91485014049,5L Dulux Timbertone 14049 ROSEWOOD,TIN,91,9
91485014126,5L Dulux Timbertone 14126 ANTIQUE RED,TIN,91,9
91485016059,5L Dulux Timbertone 16059 HONEY PINE,TIN,91,9
91485018017,5L Dulux Timbertone 18017 CLEAR GLOSSY,TIN,91,9
91485018018,5L Dulux Timbertone 18018 CLEAR SATIN,TIN,91,9
91495019025,5L Dulux 19025 SILICONE WATER REPELLENT,TIN,91,9
91505019260,5L Dulux 19260 FUNGICIDAL WASH,TIN,91,9
91675003697,5L Dulux 3697 ALUMINIUM WOOD PRIMER SEALER,TIN,91,9
91681002212,1L Dulux 2212 ALUMINIUM PAINT,TIN,91,9
91685002212,5L Dulux 2212 ALUMINIUM PAINT,TIN,91,9
91705015527,5L Dulux Interior & Exterior Sealer 15527,TIN,91,9
91708815527,18L Dulux Interior & Exterior Sealer 15527,DRUM,91,9
91709015443,20L DULUX PROFESSIONAL INTERIOR SEALER A500-15443,DRUM,91,9
91715015222,5L Dulux 15222 Weathershield PRIMER,TIN,91,9
91715018177,5L Dulux 18177 Weathershield SEALER,TIN,91,9
91718815222,18L Dulux Weathershield Primer 15222,DRUM,91,9
91718818177,18L Dulux Weathershield SEALER 18177,DRUM,91,9
91719015222,20L DULUX PROFESSIONAL SB E1000 SEALER 15222,DRUM,91,9
91719018177,20L DULUX PROFESSIONAL E1000 SEALER (18177),DRUM,91,9
91771000101,1L DULUX STELLAR / AURA WOOD & METAL UNDERCOAT,TIN,91,9
91775000101,5L DULUX STELLAR / AURA WOOD & METAL UNDERCOAT,TIN,91,9
91789015308,20L DULUX MAXILITE PLUS UNDERCOAT A543-15308,DRUM,91,9
91790250THINNER,250ML HAMMERITE BRUSH CLEANER & THINNER,TIN,91,9
9179750BLACK,750ML DTG SMOOTH BLACK,TIN,91,9
9179750BLUE,750ML DTG SMOOTH BLUE,TIN,91,9
9179750COPEPR,750ML DTG SMOOTH COPPER,TIN,91,9
9179750DG,750ML DTG SMOOTH DARK GREEN,TIN,91,9
9179750SILVER,750ML DTG SMOOTH SILVER,TIN,91,9
9179750WHITE,750ML DTG SMOOTH WHITE,TIN,91,9
91800250BLACK,250ML DTR HAMMERITE SMOOTH GOLD,TIN,91,9
91800250COPPER,250ML DTR HAMMERITE SMOOTH COPPER,TIN,91,9
91800250SILVER,250ML DTR HAMMERITE SMOOTH SILVER,TIN,91,9
9180250BLACK,2.5L DTR HAMMERITE SMOOTH BLACK,TIN,91,9
9180250WHITE,2.5L DTR HAMMERITE SMOOTH WHITE,TIN,91,9
9180750BLACK,750ML DTR HAMMERITE SMOOTH BLACK,TIN,91,9
9180750BLUE,750ML DTR HAMMERITE SMOOTH BLUE,TIN,91,9
9180750CC,750ML DTR HAMMERITE SMOOTH CHARCOAL,TIN,91,9
9180750COPPER,750ML DTR HAMMERITE SMOOTH COPPER,TIN,91,9
9180750DB,750ML DTR HAMMERITE SMOOTH DARK BROWN,TIN,91,9
9180750DBLUE,750ML DTR HAMMERITE SMOOTH DARK BLUE,TIN,91,9
9180750DG,750ML DTR HAMMERITE SMOOTH DARK GREEN,TIN,91,9
9180750GOLD,750ML DTR HAMMERITE SMOOTH GOLD,TIN,91,9
9180750MC,750ML DTR HAMMERITE SMOOTH MUTED CLAY,TIN,91,9
9180750RED,750ML DTR HAMMERITE SMOOTH RED,TIN,91,9
9180750SILVER,750ML DTR HAMMERITE SMOOTH SILVER,TIN,91,9
9180750WHITE,750ML DTR HAMMERITE SMOOTH WHITE,TIN,91,9
9180750WT,750ML DTR HAMMERITE SMOOTH WILD THYME,TIN,91,9
9180750YELLOW,750ML DTR HAMMERITE SMOOTH YELLOW,TIN,91,9
91815000076,5L Dulux 76 RED OXIDE PRIMER,TIN,91,9
91815000388,5L Dulux 388 GREY GREEN ZINC PHOSPHATE PRIMER,TIN,91,9
91820250COPPER,250ML DTR HAMMERITE HAMMERED COPPER,TIN,91,9
91820250GOLD,250ML DTR HAMMERITE HAMMERED GOLD,TIN,91,9
91820250SILVER,250ML DTR HAMMERITE HAMMERED SILVER,TIN,91,9
9182250BLACK,2.5L DTR HAMMERITE HAMMERED BLACK,TIN,91,9
9182250WHITE,2.5L DTR HAMMERITE HAMMERED WHITE,TIN,91,9
9182750BLACK,750ML DTR HAMMERITE HAMMERED BLACK,TIN,91,9
9182750BLUE,750ML DTR HAMMERITE HAMMERED BLUE,TIN,91,9
9182750CC,750ML DTR HAMMERITE HAMMERED CHARCOAL,TIN,91,9
9182750COPPER,750ML DTR HAMMERITE HAMMERED COPPER,TIN,91,9
9182750DB,750ML DTR HAMMERITE HAMMERED DARK BROWN,TIN,91,9
9182750DG,750ML DTR HAMMERITE HAMMERED DARK GREEN,TIN,91,9
9182750GOLD,750ML DTR HAMMERITE HAMMERED GOLD,TIN,91,9
9182750RED,750ML DTR HAMMERITE HAMMERED RED,TIN,91,9
9182750SILVER,750ML DTR HAMMERITE HAMMERED SILVER,TIN,91,9
9182750WHITE,750ML DTR HAMMERITE HAMMERED WHITE,TIN,91,9
91835010420,5L Dulux GALVPRIME 10420 GREY,TIN,91,9
91841000388,1L DULUX AURA METAL PRIMER (SB) GREY GREEN ZINC PHOSPHATE PRIMER,TIN,91,9
91845000388,5L DULUX STELLAR GREY GREEN ZINC PHOSPHATE PRIMER,TIN,91,9
91855000101,5KG DULUX AQUATECH MAX WATERPROOFING WHITE,PAIL,91,9
91855000102,5KG DULUX AQUATECH MAX WATERPROOFING GREY,PAIL,91,9
91859000101,20KG DULUX AQUATECH WATERPROOFING WHITE,DRUM,91,9
91859000102,20KG DULUX AQUATECH MAX WATERPROOFING GREY,DRUM,91,9
9186750BLACK,750ML DTR HAMMERITE SATIN BLACK,TIN,91,9
91981006140,1 QUART RD6140 RED ,QUART,91,9
91981006141,1 QUART YL 6141 YELLOW ,QUART,91,9
91981008387,1L YELLOW OXIDE 5238387,TIN,91,9
91981008777,1L THALO GREEN 5238777,TIN,91,9
91981008779,1L THALO BLUE 5238779,TIN,91,9
91981008780,1L WHITE 5238780,TIN,91,9
91981008876,1L LEMON YELLOW 5238876,TIN,91,9
91981008881,1L MAGENTA 5238881,TIN,91,9
91981008884,1L FAST RED 5238884,TIN,91,9
91981008885,1L BLACK 5238885,TIN,91,9
91981008888,1L RED OXIDE 5238888,TIN,91,9
92180400002,02/400ML KAN SPRAY PAINT WHITE,TIN,92,9
92180400003,03/400ML KAN SPRAY PAINT BLACK,TIN,92,9
92180400007,07/400ML KAN SPRAY PAINT LEMON,TIN,92,9
92180400009,09/400ML KAN SPRAY PAINT FLAT BLACK,TIN,92,9
92180400010,10/400ML KAN SPRAY PAINT SIGNAL RED ,TIN,92,9
92180400012,12/400ML KAN SPRAY PAINT FAST RED,TIN,92,9
92180400013,13/400ML KAN SPRAY PAINT PELANDOK,TIN,92,9
92180400014,14/400ML KAN SPRAY PAINT ORANGE,TIN,92,9
92180400015,15/400ML KAN SPRAY PAINT FRESH GREEN,TIN,92,9
92180400017,17/400ML KAN SPRAY PAINT PINE GREEN,TIN,92,9
92180400019,19/400ML KAN SPRAY PAINT LIGHT GREY,TIN,92,9
92180400020,20/400ML KAN SPRAY PAINT CLEAR,TIN,92,9
92180400021,21/400ML KAN SPRAY PAINT IVORY,TIN,92,9
92180400023,23/400ML KAN SPRAY PAINT PAPRIKA ,TIN,92,9
92180400027,27/400ML KAN SPRAY PAINT PURPLE,TIN,92,9
92180400030,30/400ML KAN SPRAY PAINT YELLOW,TIN,92,9
92180400032,32/400ML KAN SPRAY PAINT BRIGHT YELLOW  ,TIN,92,9
92180400038,38/400ML KAN SPRAY PAINT OLYMPIC BLUE,TIN,92,9
92180400039,39/400ML KAN SPRAY PAINT NISSAN BLUE,TIN,92,9
92180400044,44/400ML KAN SPRAY PAINT RIVIERA BLUE,TIN,92,9
92180400052,52/400ML KAN SPRAY PAINT VERMILLION RED,TIN,92,9
92180400061,61/400ML KAN SPRAY PAINT OXFORD BLUE,TIN,92,9
92180400062,62/400ML KAN SPRAY PAINT PETRONAS GREEN ,TIN,92,9
92180400066,66/400ML KAN SPRAY PAINT LINE GREEN (OS),TIN,92,9
92180400068,68/400ML KAN SPRAY PAINT SILVER,TIN,92,9
92180400069,69/400ML KAN SPRAY PAINT ANTI-RUST PRIMER,TIN,92,9
92180400071,71/400ML KAN SPRAY PAINT ROYAL BLUE (M),TIN,92,9
92180400073,73/400ML KAN SPRAY PAINT YAMAHA BLUE (M),TIN,92,9
92180400077,77/400ML KAN SPRAY PAINT SOLID GOLD (M),TIN,92,9
92180400082,82/400ML KAN SPRAY PAINT HONDA BLUE (M) ,TIN,92,9
92180400083,83/400ML KAN SPRAY PAINT PACIFIC BLUE (M),TIN,92,9
92180400088,88/400ML KAN SPRAY PAINT GERHANA GREY (M),TIN,92,9
92180400089,89/400ML KAN SPRAY PAINT BLACK (M),TIN,92,9
92180400090,90/400ML KAN SPRAY PAINT CANDY UNDERCOAT (M),TIN,92,9
92180400091,91/400ML KAN SPRAY PAINT RUBINE RED,TIN,92,9
92180400093,93/400ML KAN SPRAY PAINT CARIBBEAN BLUE (M),TIN,92,9
92180400118,118/400ML KAN SPRAY PAINT FLASH GREEN,TIN,92,9
92180400126,126/400ML KAN SPRAY PAINT VIOLET (OS),TIN,92,9
92180400128,128/400ML KAN SPRAY PAINT HONDA GREY,TIN,92,9
92180400134,134/400ML KAN SPRAY PAINT FUSCHIA,TIN,92,9
92180400137,137/400ML KAN SPRAY PAINT SEA BLUE,TIN,92,9
92180400156,156/400ML KAN SPRAY PAINT BALTIC WHITE ,TIN,92,9
92180400191,191/400ML KAN SPRAY PAINT RHINO GREY ,TIN,92,9
92180400700,700/400ML KAN SPRAY PAINT SPARKLE SILVER (M),TIN,92,9
92180400705,705/400ML KAN SPRAY PAINT SUNSET RED (M),TIN,92,9
92180400708,708/400ML KAN SPRAY PAINT CARMINE RED (M),TIN,92,9
